"timestamp","elapsedSeconds","route","statusCode","success","beforeMB","afterMB","deltaMB"
"2026-02-23T16:12:55.2604066+03:00","365,72","/Anasayfa","200","True","2659,62","2659,63","0,01"
"2026-02-23T16:12:56.5586087+03:00","367,01","/Veri","200","True","2659,63","2659,63","0"
"2026-02-23T16:12:57.9172134+03:00","368,37","/Veri/Fatura","200","True","2659,63","2659,69","0,06"
"2026-02-23T16:12:59.2344896+03:00","369,69","/Veri/Mizanlar/VukMizan","200","True","2659,69","2659,93","0,24"
"2026-02-23T16:13:00.5862188+03:00","371,04","/Hesaplamalar","200","True","2659,93","2659,93","0"
"2026-02-23T16:13:01.9387772+03:00","372,39","/Hesaplamalar/Kredi","200","True","2659,93","2660,02","0,09"
"2026-02-23T16:13:03.3599329+03:00","373,82","/Hesaplamalar/Kredi/KrediDetaylari/1","200","True","2660,02","2660,02","0"
"2026-02-23T16:13:04.7128620+03:00","375,17","/Hesaplamalar/KidemTazminatiTfrs","200","True","2660,02","2660,25","0,23"
"2026-02-23T16:13:06.0989373+03:00","376,55","/DenetimKanitlari","200","True","2660,25","2660,25","0"
"2026-02-23T16:13:07.4905269+03:00","377,95","/DenetimKanitlari/MaddiDogrulamaProsedurleri","200","True","2660,25","2660,25","0"
"2026-02-23T16:13:08.8343707+03:00","379,29","/Kys/MusteriIliskisi/MusteriBirakmaFormu","200","True","2660,25","2660,25","0"
"2026-02-23T16:13:10.1978812+03:00","380,65","/Anasayfa","200","True","2660,25","2660,25","0"
"2026-02-23T16:13:11.5440811+03:00","382","/Veri","200","True","2660,25","2660,25","0"
"2026-02-23T16:13:12.8950446+03:00","383,35","/Veri/Fatura","200","True","2660,25","2660,31","0,06"
"2026-02-23T16:13:14.2536351+03:00","384,71","/Veri/Mizanlar/VukMizan","200","True","2660,31","2660,31","0"
"2026-02-23T16:13:15.5714436+03:00","386,03","/Hesaplamalar","200","True","2660,31","2660,32","0,01"
"2026-02-23T16:13:16.8707185+03:00","387,33","/Hesaplamalar/Kredi","200","True","2660,32","2660,32","0"
"2026-02-23T16:13:18.2435096+03:00","388,7","/Hesaplamalar/Kredi/KrediDetaylari/1","200","True","2660,32","2660,32","0"
"2026-02-23T16:13:19.5890391+03:00","390,04","/Hesaplamalar/KidemTazminatiTfrs","200","True","2660,32","2660,55","0,23"
"2026-02-23T16:13:20.9026564+03:00","391,36","/DenetimKanitlari","200","True","2660,55","2660,55","0"
"2026-02-23T16:13:22.2117743+03:00","392,67","/DenetimKanitlari/MaddiDogrulamaProsedurleri","200","True","2660,55","2660,55","0"
"2026-02-23T16:13:23.5353410+03:00","393,99","/Kys/MusteriIliskisi/MusteriBirakmaFormu","200","True","2660,55","2667,82","7,27"
"2026-02-23T16:13:24.8693919+03:00","395,32","/Anasayfa","200","True","2667,82","2667,83","0,01"
"2026-02-23T16:13:26.2007362+03:00","396,66","/Veri","200","True","2667,83","2667,89","0,06"
"2026-02-23T16:13:27.5602602+03:00","398,02","/Veri/Fatura","200","True","2667,89","2667,9","0,01"
"2026-02-23T16:13:28.8992673+03:00","399,35","/Veri/Mizanlar/VukMizan","200","True","2667,9","2667,91","0,01"
"2026-02-23T16:13:30.2404536+03:00","400,7","/Hesaplamalar","200","True","2667,91","2667,91","0"
"2026-02-23T16:13:31.6186386+03:00","402,07","/Hesaplamalar/Kredi","200","True","2667,91","2667,91","0"
"2026-02-23T16:13:33.0471895+03:00","403,5","/Hesaplamalar/Kredi/KrediDetaylari/1","200","True","2667,91","2667,97","0,06"
"2026-02-23T16:13:34.4401447+03:00","404,9","/Hesaplamalar/KidemTazminatiTfrs","200","True","2667,97","2668,14","0,17"
"2026-02-23T16:13:35.8430912+03:00","406,3","/DenetimKanitlari","200","True","2668,14","2668,14","0"
"2026-02-23T16:13:37.2243761+03:00","407,68","/DenetimKanitlari/MaddiDogrulamaProsedurleri","200","True","2668,14","2668,14","0"
"2026-02-23T16:13:38.5315846+03:00","408,99","/Kys/MusteriIliskisi/MusteriBirakmaFormu","200","True","2668,14","2668,14","0"
"2026-02-23T16:13:39.8418864+03:00","410,3","/Anasayfa","200","True","2668,14","2668,14","0"
"2026-02-23T16:13:41.2012457+03:00","411,66","/Veri","200","True","2668,14","2668,21","0,07"
"2026-02-23T16:13:42.5707212+03:00","413,03","/Veri/Fatura","200","True","2668,21","2668,21","0"
"2026-02-23T16:13:43.9171451+03:00","414,37","/Veri/Mizanlar/VukMizan","200","True","2668,21","2668,21","0"
"2026-02-23T16:13:45.2588839+03:00","415,71","/Hesaplamalar","200","True","2668,21","2668,21","0"
"2026-02-23T16:13:46.6068551+03:00","417,06","/Hesaplamalar/Kredi","200","True","2668,21","2668,22","0,01"
"2026-02-23T16:13:48.0063056+03:00","418,46","/Hesaplamalar/Kredi/KrediDetaylari/1","200","True","2668,22","2668,29","0,07"
"2026-02-23T16:13:49.3364389+03:00","419,79","/Hesaplamalar/KidemTazminatiTfrs","200","True","2668,29","2668,46","0,17"
"2026-02-23T16:13:50.7175820+03:00","421,17","/DenetimKanitlari","200","True","2668,46","2668,53","0,07"
"2026-02-23T16:13:52.1160370+03:00","422,57","/DenetimKanitlari/MaddiDogrulamaProsedurleri","200","True","2668,53","2668,53","0"
"2026-02-23T16:13:53.5345581+03:00","423,99","/Kys/MusteriIliskisi/MusteriBirakmaFormu","200","True","2668,53","2649,64","-18,89"
"2026-02-23T16:13:54.8989291+03:00","425,35","/Anasayfa","200","True","2649,64","2649,71","0,07"
"2026-02-23T16:13:56.2990329+03:00","426,75","/Veri","200","True","2649,71","2649,71","0"
"2026-02-23T16:13:57.6817482+03:00","428,14","/Veri/Fatura","200","True","2649,71","2649,71","0"
"2026-02-23T16:13:59.0345921+03:00","429,49","/Veri/Mizanlar/VukMizan","200","True","2649,71","2649,71","0"
"2026-02-23T16:14:00.3445070+03:00","430,8","/Hesaplamalar","200","True","2649,71","2649,71","0"
"2026-02-23T16:14:01.6620811+03:00","432,12","/Hesaplamalar/Kredi","200","True","2649,71","2649,77","0,06"
"2026-02-23T16:14:03.0199995+03:00","433,48","/Hesaplamalar/Kredi/KrediDetaylari/1","200","True","2649,77","2649,77","0"
"2026-02-23T16:14:04.3192286+03:00","434,77","/Hesaplamalar/KidemTazminatiTfrs","200","True","2649,77","2649,94","0,17"
"2026-02-23T16:14:05.6293336+03:00","436,08","/DenetimKanitlari","200","True","2649,94","2650,14","0,2"
"2026-02-23T16:14:06.9514937+03:00","437,41","/DenetimKanitlari/MaddiDogrulamaProsedurleri","200","True","2650,14","2650,14","0"
"2026-02-23T16:14:08.2518548+03:00","438,71","/Kys/MusteriIliskisi/MusteriBirakmaFormu","200","True","2650,14","2650,14","0"
"2026-02-23T16:14:09.5634621+03:00","440,02","/Anasayfa","200","True","2650,14","2650,2","0,06"
"2026-02-23T16:14:10.8927888+03:00","441,35","/Veri","200","True","2650,2","2650,21","0,01"
"2026-02-23T16:14:12.1918276+03:00","442,65","/Veri/Fatura","200","True","2650,21","2650,21","0"
"2026-02-23T16:14:13.5363225+03:00","443,99","/Veri/Mizanlar/VukMizan","200","True","2650,21","2650,22","0,01"
"2026-02-23T16:14:14.8447895+03:00","445,3","/Hesaplamalar","200","True","2650,22","2650,22","0"
"2026-02-23T16:14:16.1431696+03:00","446,6","/Hesaplamalar/Kredi","200","True","2650,22","2650,29","0,07"
"2026-02-23T16:14:17.5365780+03:00","447,99","/Hesaplamalar/Kredi/KrediDetaylari/1","200","True","2650,29","2650,29","0"
"2026-02-23T16:14:18.9044790+03:00","449,36","/Hesaplamalar/KidemTazminatiTfrs","200","True","2650,29","2650,45","0,16"
"2026-02-23T16:14:20.2494327+03:00","450,7","/DenetimKanitlari","200","True","2650,45","2650,45","0"
"2026-02-23T16:14:21.5471826+03:00","452","/DenetimKanitlari/MaddiDogrulamaProsedurleri","200","True","2650,45","2650,45","0"
"2026-02-23T16:14:22.8724594+03:00","453,33","/Kys/MusteriIliskisi/MusteriBirakmaFormu","200","True","2650,45","2650,52","0,07"
"2026-02-23T16:14:24.1815032+03:00","454,64","/Anasayfa","200","True","2650,52","2650,52","0"
"2026-02-23T16:14:25.4833251+03:00","455,94","/Veri","200","True","2650,52","2650,52","0"
"2026-02-23T16:14:26.8116864+03:00","457,27","/Veri/Fatura","200","True","2650,52","2650,52","0"
"2026-02-23T16:14:28.1190016+03:00","458,57","/Veri/Mizanlar/VukMizan","200","True","2650,52","2650,52","0"
"2026-02-23T16:14:29.4281318+03:00","459,88","/Hesaplamalar","200","True","2650,52","2650,58","0,06"
"2026-02-23T16:14:30.7419123+03:00","461,2","/Hesaplamalar/Kredi","200","True","2650,58","2650,58","0"
"2026-02-23T16:14:32.0518326+03:00","462,51","/Hesaplamalar/Kredi/KrediDetaylari/1","200","True","2650,58","2650,58","0"
"2026-02-23T16:14:33.3523510+03:00","463,81","/Hesaplamalar/KidemTazminatiTfrs","200","True","2650,58","2650,75","0,17"
"2026-02-23T16:14:34.6988550+03:00","465,15","/DenetimKanitlari","200","True","2650,75","2650,75","0"
"2026-02-23T16:14:36.0471956+03:00","466,5","/DenetimKanitlari/MaddiDogrulamaProsedurleri","200","True","2650,75","2650,75","0"
"2026-02-23T16:14:37.3640410+03:00","467,82","/Kys/MusteriIliskisi/MusteriBirakmaFormu","200","True","2650,75","2650,82","0,07"
"2026-02-23T16:14:38.6943876+03:00","469,15","/Anasayfa","200","True","2650,82","2650,82","0"
"2026-02-23T16:14:40.0143675+03:00","470,47","/Veri","200","True","2650,82","2650,83","0,01"
"2026-02-23T16:14:41.3247544+03:00","471,78","/Veri/Fatura","200","True","2650,83","2650,83","0"
"2026-02-23T16:14:42.6278560+03:00","473,08","/Veri/Mizanlar/VukMizan","200","True","2650,83","2650,83","0"
"2026-02-23T16:14:43.9556028+03:00","474,41","/Hesaplamalar","200","True","2650,83","2650,9","0,07"
"2026-02-23T16:14:45.2604494+03:00","475,72","/Hesaplamalar/Kredi","200","True","2650,9","2650,9","0"
"2026-02-23T16:14:46.5721140+03:00","477,03","/Hesaplamalar/Kredi/KrediDetaylari/1","200","True","2650,9","2650,9","0"
"2026-02-23T16:14:47.8908968+03:00","478,35","/Hesaplamalar/KidemTazminatiTfrs","200","True","2650,9","2651,07","0,17"
"2026-02-23T16:14:49.3115313+03:00","479,77","/DenetimKanitlari","200","True","2651,07","2651,07","0"
"2026-02-23T16:14:50.6816813+03:00","481,14","/DenetimKanitlari/MaddiDogrulamaProsedurleri","200","True","2651,07","2651,13","0,06"
"2026-02-23T16:14:51.9997170+03:00","482,46","/Kys/MusteriIliskisi/MusteriBirakmaFormu","200","True","2651,13","2651,14","0,01"
"2026-02-23T16:14:53.3029664+03:00","483,76","/Anasayfa","200","True","2651,14","2651,14","0"
"2026-02-23T16:14:54.5932674+03:00","485,05","/Veri","200","True","2651,14","2651,14","0"
"2026-02-23T16:14:55.9054821+03:00","486,36","/Veri/Fatura","200","True","2651,14","2651,13","-0,01"
"2026-02-23T16:14:57.3160547+03:00","487,77","/Veri/Mizanlar/VukMizan","200","True","2651,13","2633,61","-17,52"
"2026-02-23T16:14:58.7497491+03:00","489,21","/Hesaplamalar","200","True","2633,61","2633,62","0,01"
"2026-02-23T16:15:00.1163921+03:00","490,57","/Hesaplamalar/Kredi","200","True","2633,62","2633,88","0,26"
"2026-02-23T16:15:01.5929570+03:00","492,05","/Hesaplamalar/Kredi/KrediDetaylari/1","200","True","2633,88","2633,88","0"
"2026-02-23T16:15:03.0191863+03:00","493,47","/Hesaplamalar/KidemTazminatiTfrs","200","True","2633,88","2603,94","-29,94"
"2026-02-23T16:15:04.3651819+03:00","494,82","/DenetimKanitlari","200","True","2603,94","2603,94","0"
"2026-02-23T16:15:05.6786989+03:00","496,13","/DenetimKanitlari/MaddiDogrulamaProsedurleri","200","True","2603,94","2603,94","0"
"2026-02-23T16:15:07.0091252+03:00","497,46","/Kys/MusteriIliskisi/MusteriBirakmaFormu","200","True","2603,94","2603,94","0"
"2026-02-23T16:15:08.3833913+03:00","498,84","/Anasayfa","200","True","2603,94","2604,88","0,94"
"2026-02-23T16:15:09.7018484+03:00","500,16","/Veri","200","True","2604,88","2604,88","0"
"2026-02-23T16:15:11.0210692+03:00","501,48","/Veri/Fatura","200","True","2604,88","2604,88","0"
"2026-02-23T16:15:12.3301218+03:00","502,79","/Veri/Mizanlar/VukMizan","200","True","2604,88","2604,88","0"
"2026-02-23T16:15:13.6465686+03:00","504,1","/Hesaplamalar","200","True","2604,88","2604,88","0"
"2026-02-23T16:15:14.9725164+03:00","505,43","/Hesaplamalar/Kredi","200","True","2604,88","2604,88","0"
"2026-02-23T16:15:16.2936080+03:00","506,75","/Hesaplamalar/Kredi/KrediDetaylari/1","200","True","2604,88","2604,88","0"
"2026-02-23T16:15:17.5964120+03:00","508,05","/Hesaplamalar/KidemTazminatiTfrs","200","True","2604,88","2605,03","0,15"
"2026-02-23T16:15:18.8969972+03:00","509,35","/DenetimKanitlari","200","True","2605,03","2604,97","-0,06"
"2026-02-23T16:15:20.1953233+03:00","510,65","/DenetimKanitlari/MaddiDogrulamaProsedurleri","200","True","2604,97","2607,03","2,06"
"2026-02-23T16:15:21.5218874+03:00","511,98","/Kys/MusteriIliskisi/MusteriBirakmaFormu","200","True","2607,03","2607,03","0"
"2026-02-23T16:15:22.8437765+03:00","513,3","/Anasayfa","200","True","2607,03","2607,03","0"
"2026-02-23T16:15:24.1583881+03:00","514,61","/Veri","200","True","2607,03","2607,03","0"
"2026-02-23T16:15:25.4895388+03:00","515,95","/Veri/Fatura","200","True","2607,03","2607,02","-0,01"
"2026-02-23T16:15:26.8236801+03:00","517,28","/Veri/Mizanlar/VukMizan","200","True","2607,02","2607","-0,02"
"2026-02-23T16:15:28.1707720+03:00","518,63","/Hesaplamalar","200","True","2607","2607","0"
"2026-02-23T16:15:29.4807669+03:00","519,94","/Hesaplamalar/Kredi","200","True","2607","2607,26","0,26"
"2026-02-23T16:15:30.8401096+03:00","521,3","/Hesaplamalar/Kredi/KrediDetaylari/1","200","True","2607,26","2607,26","0"
"2026-02-23T16:15:32.2178360+03:00","522,67","/Hesaplamalar/KidemTazminatiTfrs","200","True","2607,26","2524,15","-83,11"
"2026-02-23T16:15:33.5186503+03:00","523,97","/DenetimKanitlari","200","True","2524,15","2524,15","0"
"2026-02-23T16:15:34.8865047+03:00","525,34","/DenetimKanitlari/MaddiDogrulamaProsedurleri","200","True","2524,15","2524,15","0"
"2026-02-23T16:15:36.1975690+03:00","526,65","/Kys/MusteriIliskisi/MusteriBirakmaFormu","200","True","2524,15","2524,15","0"
"2026-02-23T16:15:37.5145012+03:00","527,97","/Anasayfa","200","True","2524,15","2524,21","0,06"
"2026-02-23T16:15:38.8230110+03:00","529,28","/Veri","200","True","2524,21","2524,21","0"
"2026-02-23T16:15:40.1302113+03:00","530,59","/Veri/Fatura","200","True","2524,21","2524,21","0"
"2026-02-23T16:15:41.4318193+03:00","531,89","/Veri/Mizanlar/VukMizan","200","True","2524,21","2524,21","0"
"2026-02-23T16:15:42.7261601+03:00","533,18","/Hesaplamalar","200","True","2524,21","2524,21","0"
"2026-02-23T16:15:44.0314360+03:00","534,49","/Hesaplamalar/Kredi","200","True","2524,21","2527,84","3,63"
"2026-02-23T16:15:45.3901095+03:00","535,85","/Hesaplamalar/Kredi/KrediDetaylari/1","200","True","2527,84","2527,91","0,07"
"2026-02-23T16:15:46.7250569+03:00","537,18","/Hesaplamalar/KidemTazminatiTfrs","200","True","2527,91","2528,08","0,17"
"2026-02-23T16:15:48.0673270+03:00","538,52","/DenetimKanitlari","200","True","2528,08","2528,08","0"
"2026-02-23T16:15:49.3680044+03:00","539,82","/DenetimKanitlari/MaddiDogrulamaProsedurleri","200","True","2528,08","2528,08","0"
"2026-02-23T16:15:50.6741173+03:00","541,13","/Kys/MusteriIliskisi/MusteriBirakmaFormu","200","True","2528,08","2528,08","0"
"2026-02-23T16:15:52.0405738+03:00","542,5","/Anasayfa","200","True","2528,08","2528,35","0,27"
"2026-02-23T16:15:53.3683136+03:00","543,82","/Veri","200","True","2528,35","2528,37","0,02"
"2026-02-23T16:15:54.6708671+03:00","545,13","/Veri/Fatura","200","True","2528,37","2528,38","0,01"
"2026-02-23T16:15:55.9790253+03:00","546,43","/Veri/Mizanlar/VukMizan","200","True","2528,38","2528,39","0,01"
"2026-02-23T16:15:57.2707023+03:00","547,72","/Hesaplamalar","200","True","2528,39","2528,41","0,02"
"2026-02-23T16:15:58.6173544+03:00","549,07","/Hesaplamalar/Kredi","200","True","2528,41","2528,49","0,08"
"2026-02-23T16:15:59.9435701+03:00","550,4","/Hesaplamalar/Kredi/KrediDetaylari/1","200","True","2528,49","2528,5","0,01"
"2026-02-23T16:16:01.2640068+03:00","551,72","/Hesaplamalar/KidemTazminatiTfrs","200","True","2528,5","2528,66","0,16"
"2026-02-23T16:16:02.5779271+03:00","553,03","/DenetimKanitlari","200","True","2528,66","2528,66","0"
"2026-02-23T16:16:03.9293693+03:00","554,38","/DenetimKanitlari/MaddiDogrulamaProsedurleri","200","True","2528,66","2528,66","0"
"2026-02-23T16:16:05.2677267+03:00","555,72","/Kys/MusteriIliskisi/MusteriBirakmaFormu","200","True","2528,66","2528,73","0,07"
"2026-02-23T16:16:06.6025434+03:00","557,06","/Anasayfa","200","True","2528,73","2528,73","0"
"2026-02-23T16:16:07.9160162+03:00","558,37","/Veri","200","True","2528,73","2528,73","0"
"2026-02-23T16:16:09.2686399+03:00","559,72","/Veri/Fatura","200","True","2528,73","2528,73","0"
"2026-02-23T16:16:10.5725052+03:00","561,03","/Veri/Mizanlar/VukMizan","200","True","2528,73","2528,73","0"
"2026-02-23T16:16:11.8867517+03:00","562,34","/Hesaplamalar","200","True","2528,73","2528,8","0,07"
"2026-02-23T16:16:13.1933562+03:00","563,65","/Hesaplamalar/Kredi","200","True","2528,8","2528,8","0"
"2026-02-23T16:16:14.5736473+03:00","565,03","/Hesaplamalar/Kredi/KrediDetaylari/1","200","True","2528,8","2528,8","0"
"2026-02-23T16:16:15.9290155+03:00","566,38","/Hesaplamalar/KidemTazminatiTfrs","200","True","2528,8","2528,97","0,17"
"2026-02-23T16:16:17.2303832+03:00","567,69","/DenetimKanitlari","200","True","2528,97","2528,97","0"
"2026-02-23T16:16:18.5396643+03:00","568,99","/DenetimKanitlari/MaddiDogrulamaProsedurleri","200","True","2528,97","2528,97","0"
"2026-02-23T16:16:19.8741712+03:00","570,33","/Kys/MusteriIliskisi/MusteriBirakmaFormu","200","True","2528,97","2529,03","0,06"
"2026-02-23T16:16:21.1902850+03:00","571,65","/Anasayfa","200","True","2529,03","2529,03","0"
"2026-02-23T16:16:22.5104336+03:00","572,97","/Veri","200","True","2529,03","2529,04","0,01"
"2026-02-23T16:16:23.8208200+03:00","574,28","/Veri/Fatura","200","True","2529,04","2529,04","0"
"2026-02-23T16:16:25.1220039+03:00","575,58","/Veri/Mizanlar/VukMizan","200","True","2529,04","2529,04","0"
"2026-02-23T16:16:26.4508136+03:00","576,91","/Hesaplamalar","200","True","2529,04","2529,1","0,06"
"2026-02-23T16:16:27.7472483+03:00","578,2","/Hesaplamalar/Kredi","200","True","2529,1","2529,1","0"
"2026-02-23T16:16:29.0672357+03:00","579,52","/Hesaplamalar/Kredi/KrediDetaylari/1","200","True","2529,1","2536,16","7,06"
"2026-02-23T16:16:30.3763739+03:00","580,83","/Hesaplamalar/KidemTazminatiTfrs","200","True","2536,16","2536,33","0,17"
"2026-02-23T16:16:31.6932149+03:00","582,15","/DenetimKanitlari","200","True","2536,33","2536,33","0"
"2026-02-23T16:16:32.9939792+03:00","583,45","/DenetimKanitlari/MaddiDogrulamaProsedurleri","200","True","2536,33","2536,39","0,06"
"2026-02-23T16:16:34.3682492+03:00","584,82","/Kys/MusteriIliskisi/MusteriBirakmaFormu","200","True","2536,39","2536,39","0"
"2026-02-23T16:16:35.6676391+03:00","586,12","/Anasayfa","200","True","2536,39","2536,39","0"
"2026-02-23T16:16:36.9623411+03:00","587,42","/Veri","200","True","2536,39","2536,39","0"
"2026-02-23T16:16:38.2735828+03:00","588,73","/Veri/Fatura","200","True","2536,39","2536,39","0"
"2026-02-23T16:16:39.5998022+03:00","590,06","/Veri/Mizanlar/VukMizan","200","True","2536,39","2536,45","0,06"
"2026-02-23T16:16:40.9128999+03:00","591,37","/Hesaplamalar","200","True","2536,45","2536,53","0,08"
"2026-02-23T16:16:42.2334860+03:00","592,69","/Hesaplamalar/Kredi","200","True","2536,53","2536,53","0"
"2026-02-23T16:16:43.6015772+03:00","594,06","/Hesaplamalar/Kredi/KrediDetaylari/1","200","True","2536,53","2536,71","0,18"
"2026-02-23T16:16:44.9062420+03:00","595,36","/Hesaplamalar/KidemTazminatiTfrs","200","True","2536,71","2536,88","0,17"
"2026-02-23T16:16:46.2062164+03:00","596,66","/DenetimKanitlari","200","True","2536,88","2536,88","0"
"2026-02-23T16:16:47.5162224+03:00","597,97","/DenetimKanitlari/MaddiDogrulamaProsedurleri","200","True","2536,88","2536,94","0,06"
"2026-02-23T16:16:48.8297979+03:00","599,29","/Kys/MusteriIliskisi/MusteriBirakmaFormu","200","True","2536,94","2536,95","0,01"
"2026-02-23T16:16:50.1405693+03:00","600,6","/Anasayfa","200","True","2536,95","2536,95","0"
"2026-02-23T16:16:51.4515950+03:00","601,91","/Veri","200","True","2536,95","2536,95","0"
"2026-02-23T16:16:52.7540265+03:00","603,21","/Veri/Fatura","200","True","2536,95","2536,97","0,02"
"2026-02-23T16:16:54.0787981+03:00","604,53","/Veri/Mizanlar/VukMizan","200","True","2536,97","2537,04","0,07"
"2026-02-23T16:16:55.4717301+03:00","605,93","/Hesaplamalar","200","True","2537,04","2537,04","0"
"2026-02-23T16:16:56.7990512+03:00","607,25","/Hesaplamalar/Kredi","200","True","2537,04","2537,04","0"
"2026-02-23T16:16:58.1187421+03:00","608,57","/Hesaplamalar/Kredi/KrediDetaylari/1","200","True","2537,04","2537,04","0"
"2026-02-23T16:16:59.4459109+03:00","609,9","/Hesaplamalar/KidemTazminatiTfrs","200","True","2537,04","2537,21","0,17"
"2026-02-23T16:17:00.7464164+03:00","611,2","/DenetimKanitlari","200","True","2537,21","2537,27","0,06"
"2026-02-23T16:17:02.0475322+03:00","612,5","/DenetimKanitlari/MaddiDogrulamaProsedurleri","200","True","2537,27","2537,27","0"
"2026-02-23T16:17:03.3634567+03:00","613,82","/Kys/MusteriIliskisi/MusteriBirakmaFormu","200","True","2537,27","2537,27","0"
"2026-02-23T16:17:04.6592503+03:00","615,11","/Anasayfa","200","True","2537,27","2537,27","0"
"2026-02-23T16:17:05.9911473+03:00","616,45","/Veri","200","True","2537,27","2537,27","0"
"2026-02-23T16:17:07.3493107+03:00","617,8","/Veri/Fatura","200","True","2537,27","2537,33","0,06"
"2026-02-23T16:17:08.6956213+03:00","619,15","/Veri/Mizanlar/VukMizan","200","True","2537,33","2537,33","0"
"2026-02-23T16:17:10.0363715+03:00","620,49","/Hesaplamalar","200","True","2537,33","2537,34","0,01"
"2026-02-23T16:17:11.4240744+03:00","621,88","/Hesaplamalar/Kredi","200","True","2537,34","2537,34","0"
"2026-02-23T16:17:12.7917908+03:00","623,25","/Hesaplamalar/Kredi/KrediDetaylari/1","200","True","2537,34","2537,34","0"
"2026-02-23T16:17:14.1024605+03:00","624,56","/Hesaplamalar/KidemTazminatiTfrs","200","True","2537,34","2537,51","0,17"
"2026-02-23T16:17:15.4362080+03:00","625,89","/DenetimKanitlari","200","True","2537,51","2537,57","0,06"
"2026-02-23T16:17:16.7553546+03:00","627,21","/DenetimKanitlari/MaddiDogrulamaProsedurleri","200","True","2537,57","2537,57","0"
"2026-02-23T16:17:18.0730187+03:00","628,53","/Kys/MusteriIliskisi/MusteriBirakmaFormu","200","True","2537,57","2537,57","0"
"2026-02-23T16:17:19.4139326+03:00","629,87","/Anasayfa","200","True","2537,57","2537,57","0"
"2026-02-23T16:17:20.7315163+03:00","631,19","/Veri","200","True","2537,57","2537,57","0"
"2026-02-23T16:17:22.0448508+03:00","632,5","/Veri/Fatura","200","True","2537,57","2537,63","0,06"
"2026-02-23T16:17:23.3878392+03:00","633,84","/Veri/Mizanlar/VukMizan","200","True","2537,63","2537,63","0"
"2026-02-23T16:17:24.6796799+03:00","635,13","/Hesaplamalar","200","True","2537,63","2537,63","0"
"2026-02-23T16:17:26.0447979+03:00","636,5","/Hesaplamalar/Kredi","200","True","2537,63","2537,64","0,01"
"2026-02-23T16:17:27.3752581+03:00","637,83","/Hesaplamalar/Kredi/KrediDetaylari/1","200","True","2537,64","2537,64","0"
"2026-02-23T16:17:28.7687269+03:00","639,22","/Hesaplamalar/KidemTazminatiTfrs","200","True","2537,64","2537,87","0,23"
"2026-02-23T16:17:30.1365481+03:00","640,58","/DenetimKanitlari","200","True","2537,87","2537,87","0"
"2026-02-23T16:17:31.4762714+03:00","641,93","/DenetimKanitlari/MaddiDogrulamaProsedurleri","200","True","2537,87","2537,88","0,01"
"2026-02-23T16:17:32.7941145+03:00","643,25","/Kys/MusteriIliskisi/MusteriBirakmaFormu","200","True","2537,88","2537,88","0"
"2026-02-23T16:17:34.1402805+03:00","644,6","/Anasayfa","200","True","2537,88","2538,09","0,21"
"2026-02-23T16:17:35.4493795+03:00","645,9","/Veri","200","True","2538,09","2538,16","0,07"
"2026-02-23T16:17:36.7827545+03:00","647,24","/Veri/Fatura","200","True","2538,16","2538,18","0,02"
"2026-02-23T16:17:38.1123736+03:00","648,57","/Veri/Mizanlar/VukMizan","200","True","2538,18","2538,2","0,02"
"2026-02-23T16:17:39.4488136+03:00","649,9","/Hesaplamalar","200","True","2538,2","2538,21","0,01"
"2026-02-23T16:17:40.7883069+03:00","651,24","/Hesaplamalar/Kredi","200","True","2538,21","2538,23","0,02"
"2026-02-23T16:17:42.1075229+03:00","652,56","/Hesaplamalar/Kredi/KrediDetaylari/1","200","True","2538,23","2538,23","0"
"2026-02-23T16:17:43.4055949+03:00","653,86","/Hesaplamalar/KidemTazminatiTfrs","200","True","2538,23","2538,46","0,23"
"2026-02-23T16:17:44.7209359+03:00","655,18","/DenetimKanitlari","200","True","2538,46","2538,46","0"
"2026-02-23T16:17:46.0249350+03:00","656,48","/DenetimKanitlari/MaddiDogrulamaProsedurleri","200","True","2538,46","2538,46","0"
"2026-02-23T16:17:47.3371921+03:00","657,79","/Kys/MusteriIliskisi/MusteriBirakmaFormu","200","True","2538,46","2538,46","0"
"2026-02-23T16:17:48.6439485+03:00","659,1","/Anasayfa","200","True","2538,46","2538,46","0"
"2026-02-23T16:17:49.9556196+03:00","660,41","/Veri","200","True","2538,46","2538,53","0,07"
"2026-02-23T16:17:51.2776990+03:00","661,73","/Veri/Fatura","200","True","2538,53","2538,53","0"
"2026-02-23T16:17:52.5902821+03:00","663,05","/Veri/Mizanlar/VukMizan","200","True","2538,53","2538,53","0"
"2026-02-23T16:17:53.8951828+03:00","664,35","/Hesaplamalar","200","True","2538,53","2538,53","0"
"2026-02-23T16:17:55.2379887+03:00","665,69","/Hesaplamalar/Kredi","200","True","2538,53","2538,53","0"
"2026-02-23T16:17:56.5845604+03:00","667,04","/Hesaplamalar/Kredi/KrediDetaylari/1","200","True","2538,53","2538,6","0,07"
"2026-02-23T16:17:57.8903164+03:00","668,35","/Hesaplamalar/KidemTazminatiTfrs","200","True","2538,6","2538,77","0,17"
"2026-02-23T16:17:59.2891911+03:00","669,74","/DenetimKanitlari","200","True","2538,77","2538,78","0,01"
"2026-02-23T16:18:00.6355107+03:00","671,09","/DenetimKanitlari/MaddiDogrulamaProsedurleri","200","True","2538,78","2538,78","0"
"2026-02-23T16:18:01.9434400+03:00","672,4","/Kys/MusteriIliskisi/MusteriBirakmaFormu","200","True","2538,78","2538,78","0"
